Filename,Subject,Gender,Item,Semantics,Picture,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Syllables,Frequency,Semantics2,Freq-logwf,Freq-logcd,Freq-subtlcd,Freq-subtlwf,Filler
S29T2Wdancing_P__M_,29,F,dancing,P,M,265.4693233,100.5187501,220.9971299,164.9505733,0.610015265,57.14097625,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S3T2Wdancing_P__T_,3,F,dancing,P,T,251.1767637,209.8794824,231.1279617,41.29728125,0.723140366,40.87822112,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S30T2Wdancing_P__T_,30,F,dancing,P,T,441.8676782,193.257745,258.3435961,248.6099332,0.522436572,58.47179113,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S31T2Wdancing_P__S_,31,M,dancing,P,S,174.2145959,144.1595085,155.0544834,30.05508741,0.53363221,59.10996055,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S32T2Wdancing_P__M_,32,F,dancing,P,M,266.60682,207.6418443,225.6163006,58.96497564,0.563946704,58.35421558,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S33T2Wdancing_P__T_,33,F,dancing,P,T,245.625017,161.6496456,197.585019,83.97537144,0.633351372,52.0022056,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S34T2Wdancing_P__S_,34,F,dancing,P,S,287.1353866,220.5936244,238.5207241,66.54176219,0.537077419,55.62579248,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S35T2Wdancing_P__M_,35,F,dancing,P,M,309.2862236,189.611464,218.2720632,119.6747596,0.774321924,53.69621671,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S36T2Wdancing_P__T_,36,F,dancing,P,T,233.3890537,192.2983414,203.9501536,41.09071223,0.636641619,39.79976624,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S37T2Wdancing_P__S_,37,M,dancing,P,S,117.9411015,98.85280771,104.0530537,19.08829381,0.576164352,46.62011964,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S38T2Wdancing_P__M_,38,M,dancing,P,M,105.6786553,93.7704209,99.78245563,11.90823436,0.479497215,50.36168608,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S39T2Wdancing_P__T_,39,M,dancing,P,T,103.6396557,86.28961481,93.7302203,17.35004087,0.5159384,50.06289282,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S4T2Wdancing_P__S_,4,M,dancing,P,S,139.7414044,115.3664069,127.4831208,24.37499744,0.486195709,53.64242169,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S40T2Wdancing_P__S_,40,M,dancing,P,S,119.886291,100.658087,106.8341236,19.22820399,0.630383952,42.63562963,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S41T2Wdancing_P__M_,41,M,dancing,P,M,134.3849093,102.4564787,111.0642927,31.92843054,0.468530039,55.15161078,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S42T2Wdancing_P__T_,42,M,dancing,P,T,113.2792817,60.007218,100.9647422,53.2720637,0.856370216,50.4438841,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S43T2Wdancing_P__S_,43,F,dancing,P,S,283.2983094,219.4693617,238.7367336,63.82894762,0.717309161,52.88854456,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S44T2Wdancing_P__M_,44,F,dancing,P,M,297.5624326,207.9688682,253.927341,89.59356442,0.720941352,46.0978309,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S45T2Wdancing_P__T_,45,M,dancing,P,T,122.9724853,81.56339965,95.74747001,41.40908566,0.523163776,50.09620051,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S5T2Wdancing_P__M_,5,F,dancing,P,M,224.7514626,165.9190246,195.8523325,58.83243803,0.531232697,46.87339701,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S6T2Wdancing_P__T_,6,F,dancing,P,T,197.1958347,170.3381082,179.6960356,26.85772656,0.596883779,46.5181874,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S7T2Wdancing_P__S_,7,M,dancing,P,S,153.0826807,124.4625066,141.6215261,28.62017411,0.499016266,44.73535627,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S8T2Wdancing_P__M_,8,F,dancing,P,M,280.5439311,186.9602945,219.1810582,93.58363664,0.633655507,57.68911002,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S9T2Wdancing_P__T_,9,F,dancing,P,T,267.6648129,204.1778041,224.5833312,63.48700884,0.46135429,49.74958009,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S46T2Wdancing_P__S_,46,M,dancing,P,S,110.6125516,94.78980862,99.67377435,15.822743,0.550095518,58.55863625,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S47T2Wdancing_P__M_,47,M,dancing,P,M,135.1811451,108.7648606,122.2114047,26.4162845,0.651340511,54.59024268,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S48T2Wdancing_P__T_,48,M,dancing,P,T,133.360745,63.30444613,119.8343116,70.05629885,0.473842773,55.26119708,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S49T2Wdancing_P__S_,49,M,dancing,P,S,108.0862657,91.17928888,100.2480181,16.9069768,0.730689695,51.94323538,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S56T2Wdancing_P__M_,56,M,dancing,P,M,85.77960065,81.98603883,84.11802506,3.793561818,0.538588266,54.56259269,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S57T2Wdancing_P__T_,57,M,dancing,P,T,126.411119,94.21311733,108.8582031,32.19800171,0.67657646,62.11597234,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S58T2Wdancing_P__S_,58,M,dancing,P,S,152.2886306,113.6700039,127.306674,38.61862674,0.517870292,56.50510261,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S59T2Wdancing_P__M_,59,M,dancing,P,M,113.1482675,103.5382616,108.8152317,9.610005934,0.48650043,58.40243529,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S60T2Wdancing_P__T_,60,M,dancing,P,T,127.5249194,104.9764553,111.5706757,22.54846414,0.547666103,59.23746094,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S61T2Wdancing_P__S_,61,M,dancing,P,S,114.9226494,61.70474698,104.1988576,53.21790243,0.678906973,58.9563848,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S63T2Wdancing_P__T_,63,M,dancing,P,T,107.0036178,91.4083944,97.6056125,15.59522341,0.557466814,62.79634038,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S50T2Wdancing_P__M_,50,F,dancing,P,M,267.794153,95.16937563,221.3156713,172.6247774,0.795560923,48.44269894,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S51T2Wdancing_P__T_,51,F,dancing,P,T,253.9904179,202.4072538,219.2311853,51.58316419,0.580634801,51.90842602,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S52T2Wdancing_P__S_,52,F,dancing,P,S,302.6479802,96.72834842,214.4136125,205.9196318,0.790010565,51.93133689,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S53T2Wdancing_P__M_,53,F,dancing,P,M,236.9074896,166.6177542,192.2960424,70.28973545,0.649645309,49.08449432,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S54T2Wdancing_P__T_,54,F,dancing,P,T,284.9095143,204.8165069,234.3797994,80.09300743,0.655461692,56.49171544,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S55T2Wdancing_P__S_,55,F,dancing,P,S,236.9824442,179.2720045,196.4661534,57.71043969,0.728925044,57.62421457,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S62T2Wdancing_P__M_,62,F,dancing,P,M,261.893819,188.935694,219.3549911,72.95812495,0.615106265,62.85443582,2,1.0792,Foot,3.4433,3.1443,16.61,54.39,C
S1T14Wdiscussing_V__S_,1,F,discussing,V,S,241.4089308,200.9780202,213.5231494,40.43091059,0.877333605,36.03084212,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S10T14Wdiscussing_V__S_,10,M,discussing,V,S,144.3847736,58.57607235,109.6325718,85.8087012,0.712614487,39.84285019,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S11T14Wdiscussing_V__M_,11,M,discussing,V,M,144.0250796,92.78126348,111.6815567,51.24381614,0.692570461,42.55482485,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S12T14Wdiscussing_V__T_,12,F,discussing,V,T,345.1494668,243.2842757,291.1873258,101.8651912,0.847221015,42.50734633,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S13T14Wdiscussing_V__S_,13,F,discussing,V,S,244.0781556,105.6402232,199.9573046,138.4379323,0.636996075,50.65596728,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S14T14Wdiscussing_V__M_,14,F,discussing,V,M,264.2372375,219.5431314,232.92364,44.69410615,0.645399626,40.98777318,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S15T14Wdiscussing_V__T_,15,F,discussing,V,T,229.3710963,173.2249273,201.5544127,56.14616891,0.758880697,56.95265787,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S16T14Wdiscussing_V__S_,16,F,discussing,V,S,237.2309711,165.5672846,183.3154023,71.66368649,0.741814223,56.45997138,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S17T14Wdiscussing_V__M_,17,M,discussing,V,M,147.3627332,101.9159088,119.9254473,45.44682435,0.696562247,66.03803097,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S18T14Wdiscussing_V__T_,18,F,discussing,V,T,266.5626847,194.0893349,223.037167,72.47334976,0.662207375,62.68973106,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S19T14Wdiscussing_V__S_,19,F,discussing,V,S,313.242801,95.96322231,248.9119632,217.2795787,0.854370096,59.7323497,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S2T14Wdiscussing_V__M_,2,F,discussing,V,M,226.3490734,101.2823062,169.5901738,125.0667673,0.646430208,37.8390412,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S20T14Wdiscussing_V__M_,20,M,discussing,V,M,107.6539893,96.86879682,102.0375502,10.7851925,0.740234916,59.12191667,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S21T14Wdiscussing_V__T_,21,F,discussing,V,T,299.1117728,205.7726515,249.4894972,93.33912127,0.736300008,59.2935692,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S22T14Wdiscussing_V__S_,22,F,discussing,V,S,265.9216702,172.0638887,196.5104851,93.85778146,0.764249005,59.87515214,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S23T14Wdiscussing_V__M_,23,F,discussing,V,M,304.3605394,220.2333928,265.4684128,84.12714659,0.667864209,62.05263668,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S24T14Wdiscussing_V__T_,24,F,discussing,V,T,277.9774136,170.8633693,192.4566939,107.1140443,1.079154886,57.37907149,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S25T14Wdiscussing_V__S_,25,F,discussing,V,S,293.0591003,216.3171409,249.1503791,76.74195933,0.817166661,53.66796769,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S26T14Wdiscussing_V__M_,26,F,discussing,V,M,280.8478411,127.4397043,231.3868598,153.4081367,0.821603433,47.72766083,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S27T14Wdiscussing_V__T_,27,M,discussing,V,T,126.5869159,103.8946859,115.9999664,22.69223004,0.726511617,57.0340656,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S28T14Wdiscussing_V__S_,28,F,discussing,V,S,289.9407882,221.0719019,261.4276932,68.86888623,0.743978179,52.78581694,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S29T14Wdiscussing_V__M_,29,F,discussing,V,M,268.0276966,148.1358194,192.4784317,119.8918772,0.710005162,60.34247066,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S3T14Wdiscussing_V__T_,3,F,discussing,V,T,255.9442002,100.9797975,201.1914134,154.9644028,0.888820725,41.23438564,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S30T14Wdiscussing_V__T_,30,F,discussing,V,T,253.7479605,216.486393,227.1802124,37.26156748,0.69135751,56.41955755,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S31T14Wdiscussing_V__S_,31,M,discussing,V,S,177.4418794,151.1843399,162.6410382,26.2575395,0.649680037,57.81349334,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S32T14Wdiscussing_V__M_,32,F,discussing,V,M,274.1556944,206.2188072,229.0702244,67.93688713,0.756254851,53.93931598,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S33T14Wdiscussing_V__T_,33,F,discussing,V,T,217.4839779,166.7010047,193.5796914,50.78297322,0.821710347,52.02441794,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S34T14Wdiscussing_V__S_,34,F,discussing,V,S,308.846802,98.01307429,166.6017599,210.8337277,0.721602946,50.1778106,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S35T14Wdiscussing_V__M_,35,F,discussing,V,M,261.5304857,102.5817751,197.6433813,158.9487107,0.834313083,52.22456264,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S36T14Wdiscussing_V__T_,36,F,discussing,V,T,273.603742,181.6397114,229.4626095,91.9640306,0.851911398,48.78254106,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S37T14Wdiscussing_V__S_,37,M,discussing,V,S,113.3555126,100.0603774,106.0896764,13.29513517,0.744720556,46.95880709,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S38T14Wdiscussing_V__M_,38,M,discussing,V,M,106.6197953,90.79275213,97.7695787,15.82704321,0.712914234,48.20146676,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S39T14Wdiscussing_V__T_,39,M,discussing,V,T,147.6693213,109.0511357,125.5413557,38.61818566,0.583955177,50.62901362,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S4T14Wdiscussing_V__S_,4,M,discussing,V,S,139.300397,124.4162493,131.0237555,14.8841477,0.674265324,53.90699842,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S40T14Wdiscussing_V__S_,40,M,discussing,V,S,101.1573737,85.93426612,94.40941211,15.22310756,0.66654029,42.06752528,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S41T14Wdiscussing_V__M_,41,M,discussing,V,M,118.122901,108.0571243,113.1995808,10.06577674,0.709601829,50.05357392,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S42T14Wdiscussing_V__T_,42,M,discussing,V,T,122.8161057,109.0791829,113.8316522,13.73692278,0.88221031,56.69398156,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S43T14Wdiscussing_V__S_,43,F,discussing,V,S,272.6671625,198.2303175,239.5071716,74.436845,0.893266081,45.46897349,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S44T14Wdiscussing_V__M_,44,F,discussing,V,M,295.5476523,103.5974404,224.8591378,191.9502119,0.802458467,48.1875601,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S45T14Wdiscussing_V__T_,45,M,discussing,V,T,118.360311,86.38458574,101.7782133,31.97572525,0.688704833,52.09223119,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S5T14Wdiscussing_V__M_,5,F,discussing,V,M,190.8053752,100.9843308,121.3445785,89.8210444,0.866666424,50.63576872,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S6T14Wdiscussing_V__T_,6,F,discussing,V,T,200.6853679,87.93571486,174.5865036,112.749653,0.670968307,48.9053255,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S7T14Wdiscussing_V__S_,7,M,discussing,V,S,168.4979509,130.7608261,142.7457013,37.73712476,0.657931638,47.91144484,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S8T14Wdiscussing_V__M_,8,F,discussing,V,M,249.3807305,190.5944541,211.1884225,58.7862764,0.719956843,54.83054558,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S9T14Wdiscussing_V__T_,9,F,discussing,V,T,284.3130965,236.0143523,252.2854157,48.29874423,0.676785162,49.25184356,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S46T14Wdiscussing_V__S_,46,M,discussing,V,S,120.0785311,100.7577682,105.8336511,19.32076284,0.653075935,54.88267485,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S47T14Wdiscussing_V__M_,47,M,discussing,V,M,180.8538297,106.386418,145.1179592,74.46741167,0.797469326,56.44791553,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S48T14Wdiscussing_V__T_,48,M,discussing,V,T,128.8569554,112.5373365,118.9149709,16.31961885,0.584765058,53.95090583,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S49T14Wdiscussing_V__S_,49,M,discussing,V,S,109.8132167,89.410737,96.75165318,20.40247971,0.820388163,53.28738117,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S56T14Wdiscussing_V__M_,56,M,discussing,V,M,89.91322769,66.995401,77.53094373,22.91782669,0.70322189,56.75546519,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S57T14Wdiscussing_V__T_,57,M,discussing,V,T,134.2115694,97.70101164,111.4185366,36.51055779,0.862717077,60.02087159,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S58T14Wdiscussing_V__S_,58,M,discussing,V,S,128.0595421,110.2630463,122.5266788,17.79649577,0.737791185,54.31917213,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S59T14Wdiscussing_V__M_,59,M,discussing,V,M,116.6665315,100.4283589,106.7442075,16.23817263,0.853141738,57.51717082,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S60T14Wdiscussing_V__T_,60,M,discussing,V,T,161.5263812,106.6373076,125.7181652,54.88907363,0.684678875,59.83190509,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S61T14Wdiscussing_V__S_,61,M,discussing,V,S,123.7886271,69.71543694,106.023743,54.07319019,0.786796132,57.85902795,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S63T14Wdiscussing_V__T_,63,M,discussing,V,T,106.3829362,83.62965327,98.8712277,22.75328292,0.738429525,62.45653626,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S50T14Wdiscussing_V__M_,50,F,discussing,V,M,276.2947595,180.6878696,219.382163,95.60688988,1.112501784,44.31591375,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S51T14Wdiscussing_V__T_,51,F,discussing,V,T,261.2112551,181.5540892,215.5921624,79.65716591,0.702411041,48.7911022,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S52T14Wdiscussing_V__S_,52,F,discussing,V,S,263.0421365,98.04175883,219.5908485,165.0003776,0.996541087,51.61561124,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S53T14Wdiscussing_V__M_,53,F,discussing,V,M,300.0201542,198.5061175,243.085393,101.5140368,0.717394212,43.90959175,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S54T14Wdiscussing_V__T_,54,F,discussing,V,T,290.9575332,199.4238161,246.9719104,91.53371712,0.747777273,56.12035242,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S55T14Wdiscussing_V__S_,55,F,discussing,V,S,258.5037816,100.9534736,209.0808957,157.550308,0.743072679,58.06701638,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S62T14Wdiscussing_V__M_,62,F,discussing,V,M,245.1787499,97.31405875,198.232705,147.8646911,0.731079882,68.08545217,3,1.706,LowVocal,2.683,2.6222,4.98,9.43,C
S1T15Wgossiping_V__S_,1,F,gossiping,V,S,268.9298304,105.6107313,220.203417,163.3190991,0.962219221,36.04786143,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S10T15Wgossiping_V__S_,10,M,gossiping,V,S,133.3476028,108.474304,117.6871738,24.87329872,0.658066946,42.65723599,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S11T15Wgossiping_V__M_,11,M,gossiping,V,M,132.7471041,60.16584823,105.5062133,72.58125586,0.638365485,43.21773975,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S12T15Wgossiping_V__T_,12,F,gossiping,V,T,305.9236938,246.0950513,278.5133651,59.82864243,0.659598959,42.21153568,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S13T15Wgossiping_V__S_,13,F,gossiping,V,S,220.8839163,185.7062997,204.1165022,35.17761661,0.613427899,49.3660446,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S14T15Wgossiping_V__M_,14,F,gossiping,V,M,248.7970145,175.1150991,221.5050081,73.68191543,0.600925352,42.54800209,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S15T15Wgossiping_V__T_,15,F,gossiping,V,T,224.6392704,183.8114345,202.0127759,40.82783586,0.694062283,54.06000271,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S16T15Wgossiping_V__S_,16,F,gossiping,V,S,219.914611,162.5494065,183.8543277,57.36520448,0.667040643,56.81759104,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S17T15Wgossiping_V__M_,17,M,gossiping,V,M,123.9016166,104.5359317,112.1196775,19.36568492,0.703246761,62.94941785,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S18T15Wgossiping_V__T_,18,F,gossiping,V,T,251.4758086,170.9650016,203.5397745,80.51080698,0.567517174,62.71442742,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S19T15Wgossiping_V__S_,19,F,gossiping,V,S,259.7163952,142.5359958,180.1718694,117.1803995,0.796135375,58.77546882,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S2T15Wgossiping_V__M_,2,F,gossiping,V,M,233.1357045,190.3906476,206.28911,42.74505694,0.634900625,44.48699032,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S20T15Wgossiping_V__M_,20,M,gossiping,V,M,103.0680041,95.13263051,98.71095567,7.935373599,0.643723869,59.70518117,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S21T15Wgossiping_V__T_,21,F,gossiping,V,T,310.0142201,204.3700889,249.2612632,105.6441311,0.658451669,58.66257036,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S22T15Wgossiping_V__S_,22,F,gossiping,V,S,219.1401259,174.2568358,192.9570366,44.88329009,0.615178192,58.09553638,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S23T15Wgossiping_V__M_,23,F,gossiping,V,M,302.6861223,218.042609,245.6358111,84.64351327,0.617996489,62.8472778,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S24T15Wgossiping_V__T_,24,F,gossiping,V,T,234.9071847,107.9714173,168.2971259,126.9357674,0.979384036,54.22462093,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S25T15Wgossiping_V__S_,25,F,gossiping,V,S,294.58726,210.2422528,247.0931763,84.34500711,0.678535339,55.72027276,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S26T15Wgossiping_V__M_,26,F,gossiping,V,M,280.8740663,105.6706767,220.518276,175.2033896,0.736054264,47.54210191,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S27T15Wgossiping_V__T_,27,M,gossiping,V,T,125.2778676,102.4512509,112.6737917,22.82661669,0.803911365,55.51120987,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S28T15Wgossiping_V__S_,28,F,gossiping,V,S,289.0013873,126.1613385,227.074493,162.8400488,0.74598296,53.66428224,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S29T15Wgossiping_V__M_,29,F,gossiping,V,M,249.1817007,170.161276,195.1935305,79.02042473,0.638522712,58.12996229,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S3T15Wgossiping_V__T_,3,F,gossiping,V,T,246.8841809,197.6658984,215.8182776,49.2182825,0.879856011,38.15504715,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S30T15Wgossiping_V__T_,30,F,gossiping,V,T,271.1967432,210.4591101,228.4282833,60.7376331,0.652729879,56.59587539,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S31T15Wgossiping_V__S_,31,M,gossiping,V,S,168.5338154,61.05558145,110.6250377,107.4782339,0.610995841,55.91216107,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S32T15Wgossiping_V__M_,32,F,gossiping,V,M,252.0980202,204.3999679,228.407433,47.69805222,0.652981425,54.20314895,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S33T15Wgossiping_V__T_,33,F,gossiping,V,T,213.846364,159.774318,183.8481406,54.07204602,0.743170868,50.94958515,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S34T15Wgossiping_V__S_,34,F,gossiping,V,S,285.905009,102.3110893,216.0897965,183.5939197,0.629192814,54.54896257,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S35T15Wgossiping_V__M_,35,F,gossiping,V,M,224.6836852,102.9567271,164.515709,121.7269582,0.741717899,53.1297685,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S36T15Wgossiping_V__T_,36,F,gossiping,V,T,217.9766093,100.2670685,193.1718178,117.7095408,0.672154417,47.24150821,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S37T15Wgossiping_V__S_,37,M,gossiping,V,S,117.0753808,74.8407804,100.4686554,42.2346004,0.720964591,45.41909066,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S38T15Wgossiping_V__M_,38,M,gossiping,V,M,109.6083649,99.40188414,104.4130877,10.20648079,0.633447466,49.91461637,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S39T15Wgossiping_V__T_,39,M,gossiping,V,T,126.852926,91.44118837,108.0596406,35.41173764,0.647698471,50.12283133,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S4T15Wgossiping_V__S_,4,M,gossiping,V,S,150.5388733,71.66541764,142.3002844,78.87345563,0.558637872,56.05756316,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S40T15Wgossiping_V__S_,40,M,gossiping,V,S,102.8972452,88.33015735,94.93358241,14.56708781,0.636306532,43.16536859,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S41T15Wgossiping_V__M_,41,M,gossiping,V,M,133.71317,111.992608,118.9985182,21.72056196,0.616715817,47.78945331,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S42T15Wgossiping_V__T_,42,M,gossiping,V,T,126.8187738,103.8282479,111.9923043,22.99052587,0.828335999,49.92836003,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S43T15Wgossiping_V__S_,43,F,gossiping,V,S,305.6077149,197.7216931,245.9202028,107.8860218,0.749866411,45.59032865,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S44T15Wgossiping_V__M_,44,F,gossiping,V,M,272.9040467,115.6477412,161.7604333,157.2563055,0.744709485,45.90089304,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S45T15Wgossiping_V__T_,45,M,gossiping,V,T,122.9232593,94.63150247,105.4880475,28.29175686,0.64779871,50.59387593,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
S5T15Wgossiping_V__M_,5,F,gossiping,V,M,196.6394553,182.0818961,186.4623101,14.55755919,0.517410385,51.06029134,3,NA,LowVocal,1.5911,1.5798,0.44,0.75,C
