Filename,Segmentlabel,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Gender,Condition
S109T48Wsmirking_F_,smirking,232.0802836,160.7173288,188.3138998,71.36295472,0.826242306,53.52844323,f,F
S109T49Wwhistling_F_,whistling,212.468095,169.9741872,191.1785266,42.49390782,0.645528345,54.27178469,f,F
S109T4Wpeering_F_,peering,224.4596014,155.6304122,182.8480967,68.8291892,0.736513335,47.93201275,f,F
S109T50Wbowling_F_,bowling,196.2356169,167.3545531,182.69286,28.88106376,0.628321995,57.04240352,f,F
S109T51Wcamping_F_,camping,213.9585684,164.600647,189.8988984,49.35792139,0.720262661,51.338319,f,F
S109T52Wcanoeing_F_,canoeing,209.8309395,101.6960118,173.5487758,108.1349276,0.762488662,52.9088863,f,F
S109T53Wdreaming_F_,dreaming,213.7773678,173.0891165,189.7927729,40.6882513,0.797176871,51.91358094,f,F
S109T54Wemailing_F_,emailing,216.1811008,181.6289862,191.5326599,34.55211459,0.792245978,55.97891771,f,F
S109T55Wfilming_F_,filming,214.9649839,174.6257911,192.1846135,40.33919285,0.561817838,52.56300376,f,F
S109T56Wgambling_F_,gambling,226.1528533,162.0038788,184.2273251,64.14897453,0.686972789,55.88812052,f,F
S109T57Winterviewing_F_,interviewing,225.3421456,108.0824775,199.0204825,117.2596682,0.782747543,54.7355244,f,F
S109T58Wjoking_F_,joking,206.9507897,158.3041247,179.6866707,48.64666506,0.701061224,52.04888914,f,F
S109T59Wjournaling_F_,journaling,238.692736,168.0578387,187.4252796,70.63489728,0.713015063,54.12842456,f,F
S109T5Wreading_F_,reading,233.3786039,161.2965449,193.8993965,72.08205896,0.633469388,56.66333066,f,F
S109T60Wjuggling_F_,juggling,217.1016084,168.0331846,182.7326479,49.06842386,0.673605442,52.83922586,f,F
S109T61Wlaughing_F_,laughing,226.9996094,156.9113413,186.0177531,70.08826813,0.677809524,53.47287163,f,F
S109T62Wnapping_F_,napping,213.6880314,147.4209405,178.2621456,66.26709095,0.69627551,51.64073756,f,F
S109T63Wpainting_F_,painting,216.7123744,156.9924308,183.6765743,59.71994362,0.768650794,50.28313547,f,F
S109T64Wphotographing_F_,photographing,218.3872745,155.8666398,182.824188,62.52063469,1.120804576,46.89126061,f,F
S109T65Wplaying_F_,playing,228.3442053,177.1515448,196.6870431,51.1926605,0.602613379,53.0021904,f,F
S109T66Wrelaxing_F_,relaxing,199.9119683,146.4260357,178.5927336,53.48593263,0.810368481,52.78337693,f,F
S109T67Wskiing_F_,skiing,196.5560887,174.5403016,183.070576,22.01578708,0.768469388,48.39295563,f,F
S109T68Wsneezing_F_,sneezing,200.2400656,165.9120242,180.943349,34.32804138,0.858285714,53.13663862,f,F
S109T69Wstudying_F_,studying,233.7569228,165.3347015,192.8448207,68.42222135,0.760466296,54.23982224,f,F
S109T6Wseeing_F_,seeing,224.310696,173.2928978,190.5348704,51.01779827,0.700403439,52.31239833,f,F
S109T70Wtraveling_F_,traveling,199.071763,172.3054561,181.6461662,26.76630693,0.743263416,54.44253495,f,F
S109T71Wvoting_F_,voting,238.3545565,157.894289,185.4117435,80.46026745,0.553941799,53.65608647,f,F
S109T72Warguing_V_,arguing,201.641069,176.9264814,185.2284291,24.71458754,0.736621315,53.69084192,f,V
S109T73Warticulating_V_,articulating,428.7063451,162.5222582,191.4612293,266.1840869,1.05600907,54.11395707,f,V
S109T74Wbabbling_V_,babbling,188.8964452,168.130648,178.5762478,20.7657972,0.68351309,54.39825783,f,V
S109T75Wbantering_V_,bantering,209.2310421,158.4776027,179.2066028,50.75343937,0.739073534,54.04070204,f,V
S109T76Wchatting_V_,chatting,197.1915175,163.9644294,178.6270296,33.22708806,0.68095994,49.94252144,f,V
S109T77Wcheering_V_,cheering,414.1213493,171.9553975,191.103794,242.1659518,0.671218191,52.80541202,f,V
S109T78Wcommenting_V_,commenting,229.7827741,161.8614376,193.5134816,67.92133644,0.777165533,49.66873257,f,V
S109T79Wconversing_V_,conversing,224.7284723,159.1475181,193.4731344,65.58095421,0.952962963,54.42805983,f,V
S109T7Wstaring_F_,staring,186.3159837,166.7847615,174.279626,19.53122218,0.782249937,51.16519256,f,F
S109T80Wdebating_V_,debating,223.5399387,153.6069329,186.2054952,69.93300571,0.818764172,51.74654561,f,V
S109T81Wdiscussing_V_,discussing,221.8246526,166.1295232,186.8699997,55.69512943,0.900801209,53.14926355,f,V
S109T82Wgossiping_V_,gossiping,202.4899215,163.2060482,180.036161,39.2838733,0.747558579,51.16873855,f,V
S109T83Whollering_V_,hollering,199.0604344,118.1361447,173.1038023,80.92428974,0.72244709,53.06344316,f,V
S109T84Whumming_V_,humming,216.3359446,173.8553849,194.0135088,42.4805597,0.582879819,52.81392342,f,V
S109T85Wlecturing_V_,lecturing,219.9606479,168.8705448,191.8572967,51.09010312,0.810929705,53.24425762,f,V
S109T86Wmentioning_V_,mentioning,246.2947497,160.5420052,196.3923465,85.75274454,0.790325019,54.9285991,f,V
S109T87Wmumbling_V_,mumbling,217.7460799,175.4772059,189.6124902,42.26887406,0.562004535,55.49126089,f,V
S109T88Wmurmuring_V_,murmuring,227.8990956,169.8635046,196.2732052,58.035591,0.847676871,55.09997584,f,V
S109T89Wmuttering_V_,muttering,228.9239242,158.2217478,178.9176768,70.7021764,0.736359284,53.26519231,f,V
S109T8Wviewing_F_,viewing,215.0458975,173.491264,191.3645406,41.55463344,0.733399471,53.08101157,f,F
S109T90Wreciting_V_,reciting,223.324065,163.6693503,187.2351643,59.65471472,0.743888889,55.80992969,f,V
S109T91Wremarking_V_,remarking,223.3252531,166.3940395,194.5429628,56.93121356,0.830498866,52.68800698,f,V
S109T92Wsaying_V_,saying,236.0307561,174.4268993,197.7397041,61.60385683,0.712569917,55.50877452,f,V
S109T93Wscreaming_V_,screaming,217.6340019,174.9299892,192.7836492,42.70401263,0.802380952,55.22438541,f,V
S109T94Wshouting_V_,shouting,211.1973703,167.2663372,193.666824,43.93103307,0.840997732,52.87164795,f,V
S109T95Wsinging_V_,singing,216.1958041,167.1452089,184.2184157,49.05059518,0.809588057,51.14899192,f,V
S109T96Wspeaking_V_,speaking,212.4409706,160.4347829,185.9852502,52.00618769,0.891188209,49.74560444,f,V
S109T97Wtalking_V_,talking,214.1561172,160.9773935,184.1468573,53.1787237,0.738036929,52.32712149,f,V
S109T98Wtelling_V_,telling,204.5070841,158.4492244,173.3812352,46.05785971,0.556774376,55.37719258,f,V
S109T99Wuttering_V_,uttering,249.1097069,165.6741569,189.191349,83.43555001,0.575878055,56.51860796,f,V
S109T9Wwatching_F_,watching,212.3616791,159.5599823,183.4412217,52.80169673,0.750725624,55.33184905,f,F
S10T100Wwhispering_V_,whispering,281.275933,209.4679618,227.891639,71.8079712,0.724733276,36.20693664,f,V
S10T101Wyelling_V_,yelling,274.829357,202.963228,224.1660237,71.86612894,0.526654141,39.60677557,f,V
S10T10Wdancing_P_,dancing,311.083475,131.1766911,270.909817,179.9067839,0.504472075,39.29407059,f,P
S10T11Wgalloping_P_,galloping,269.2457154,216.6420719,242.7073784,52.60364342,0.671802937,40.24603381,f,P
S10T12Whiking_P_,hiking,286.153441,205.5053265,251.7307875,80.64811448,0.516462585,39.0934361,f,P
S10T13Whopping_P_,hopping,265.9897847,110.2283468,213.8651918,155.761438,0.668782043,35.71880397,f,P
S10T14Wjogging_P_,jogging,240.3353978,187.9465357,213.5635628,52.38886214,0.699959898,40.04476576,f,P
S10T15Wkicking_P_,kicking,329.2718726,109.0558444,227.7926387,220.2160281,0.612854623,35.19149819,f,P
S10T16Wmarching_P_,marching,291.3414066,228.2406856,257.7918882,63.10072103,0.609352986,40.08945067,f,P
S10T17Wpacing_P_,pacing,301.13497,111.8591065,204.9320092,189.2758636,0.610249073,38.20479768,f,P
S10T18Wparading_P_,parading,280.3908622,211.5142278,245.915276,68.8766344,1.573301209,39.40033813,f,P
S10T19Wpunting_P_,punting,256.0197478,203.4769362,237.1442294,52.5428116,0.552701638,36.0860823,f,P
S10T1Wgazing_F_,gazing,270.992847,213.9407864,240.6217386,57.05206065,0.602998559,39.31029176,f,F
S10T20Wrunning_P_,running,310.2542448,217.7260735,246.9776039,92.52817134,0.616068999,41.1419124,f,P
S10T21Wskipping_P_,skipping,299.8908012,195.7664362,238.4342706,104.124365,0.784855906,35.4783324,f,P
S10T23Wstepping_P_,stepping,267.3954992,215.6892812,233.2428787,51.70621801,0.749906652,34.48856946,f,P
S10T24Wstomping_P_,stomping,274.2595592,91.42583442,225.3987186,182.8337248,0.697308046,37.3515437,f,P
S10T25Wstriding_P_,striding,271.5966448,204.9188859,236.3988494,66.67775893,0.760217399,41.03620601,f,P
S10T26Wstrolling_P_,strolling,307.3712343,204.9129692,232.7092121,102.458265,0.717509967,40.9301493,f,P
S10T27Wstrutting_P_,strutting,387.589275,101.4782502,178.335627,286.1110248,0.734415344,38.62436035,f,P
S10T28Wtrotting_P_,trotting,284.7248193,191.8933626,231.8683828,92.83145666,0.542682351,39.74247535,f,P
S10T29Wwalking_P_,walking,290.140807,89.46771298,227.4204119,200.673094,0.677848192,39.69292123,f,P
S10T2Winspecting_F_,inspecting,281.2768339,185.0098769,231.669109,96.26695707,0.855073298,40.16375934,f,F
S10T30Wclapping_F_,clapping,299.3007074,217.6557775,250.10291,81.64492987,0.619973041,38.77509019,f,F
S10T31Wgrasping_F_,grasping,274.2884832,213.8333901,239.8206618,60.45509304,0.673530159,37.76080212,f,F
S10T32Wpointing_F_,pointing,241.9976409,193.7987533,222.9769148,48.1988876,0.537793165,38.40991546,f,F
S10T33Wpunching_F_,punching,334.3807087,204.836409,247.3067247,129.5442997,0.890765724,35.5869222,f,F
S10T34Wscratching_F_,scratching,435.3740171,100.8699304,243.5634318,334.5040867,1.063431122,36.68996707,f,F
S10T35Wsnapping_F_,snapping,314.9989826,206.4644413,256.4389297,108.5345413,0.536023108,39.62787899,f,F
S10T36Wtyping_F_,typing,293.1210389,215.8214725,238.7486373,77.29956646,0.642663499,37.12243523,f,F
S10T37Wwaving_F_,waving,291.4067338,197.4476266,240.424568,93.95910722,0.572674282,39.05732139,f,F
S10T38Wtasting_F_,tasting,306.2910421,209.9131838,243.6869135,96.3778583,0.824623691,38.67839924,f,F
S10T39Wbiting_F_,biting,242.251661,193.711761,215.5699296,48.53989997,0.472502834,39.31689057,f,F
S10T3Wlooking_F_,looking,300.7325822,215.3897359,253.8422603,85.34284631,0.539542362,37.4496319,f,F
S10T40Wchewing_F_,chewing,278.9449481,201.8152481,239.6462208,77.12969992,0.577750378,38.32013036,f,F
S10T41Wcoughing_F_,coughing,307.5405778,215.2191919,249.5470828,92.32138587,0.617628585,40.46251599,f,F
S10T42Weating_F_,eating,304.292975,100.0621391,195.5485458,204.2308359,0.557737339,37.45922141,f,F
S10T43Wfrowning_F_,frowning,270.1188557,208.1682051,232.8219171,61.95065053,0.521903304,40.56981388,f,F
S10T44Wgrinning_F_,grinning,263.1687197,219.9632551,236.1438136,43.20546459,0.612442977,38.43588667,f,F
S10T45Wlicking_F_,licking,440.7731081,114.2136216,337.8608929,326.5594865,0.452056463,38.94932249,f,F
S10T46Wpuckering_F_,puckering,296.881179,100.0448051,191.3221672,196.8363739,0.713948591,37.13673674,f,F
S10T47Wsmiling_F_,smiling,325.8979971,212.6822554,272.6033568,113.2157418,0.681143505,40.82318957,f,F
S10T48Wsmirking_F_,smirking,332.6063626,223.2835223,274.2176521,109.3228403,0.672475349,38.7095626,f,F
S10T49Wwhistling_F_,whistling,293.7033095,221.5915446,243.2426519,72.11176483,0.650429939,37.81411366,f,F
S10T4Wpeering_F_,peering,295.4447668,216.3636677,240.188648,79.08109912,0.611373772,37.45847584,f,F
S10T50Wbowling_F_,bowling,262.4350246,207.5634258,231.6167454,54.87159882,0.527675359,41.97483872,f,F
S10T51Wcamping_F_,camping,293.9487081,206.0199899,237.2292967,87.9287182,0.73015953,38.10438392,f,F
S10T52Wcanoeing_F_,canoeing,276.6385923,214.5634431,236.7481451,62.07514919,0.697943316,40.58397083,f,F
S10T53Wdreaming_F_,dreaming,250.5408618,190.2434104,223.6040661,60.29745149,0.637355488,38.0312462,f,F
S10T54Wemailing_F_,emailing,274.9343819,210.9605303,233.6294836,63.9738516,0.780019841,37.55780643,f,F
S10T55Wfilming_F_,filming,253.9054558,120.0754928,207.1947965,133.829963,0.499404983,39.55442941,f,F
S10T56Wgambling_F_,gambling,277.3226534,218.5806487,240.5864808,58.74200472,0.754071282,37.37289836,f,F
S10T57Winterviewing_F_,interviewing,317.7277891,209.6465101,246.131373,108.081279,0.970476859,40.5045279,f,F
S10T58Wjoking_F_,joking,261.6305272,219.1602441,239.2800029,42.47028308,0.614795505,39.49863974,f,F
S10T59Wjournaling_F_,journaling,276.3223618,106.3135897,198.0397569,170.008772,0.776208181,40.40562493,f,F
S10T5Wreading_F_,reading,294.4265342,214.7248575,248.6004512,79.7016767,0.644296002,38.5169638,f,F
S10T60Wjuggling_F_,juggling,252.2579275,101.371516,200.7327078,150.8864115,0.637829365,38.25007888,f,F
S10T61Wlaughing_F_,laughing,280.2317843,216.1709104,246.7086433,64.06087389,0.631495465,39.18230596,f,F
S10T62Wnapping_F_,napping,274.0898592,115.1998512,183.7790362,158.890008,0.614814059,36.95690677,f,F
S10T63Wpainting_F_,painting,436.3660701,214.8801266,260.4828452,221.4859435,0.71304177,35.84258191,f,F
S10T64Wphotographing_F_,photographing,286.2624053,223.5073786,243.1709692,62.75502674,0.981078823,40.64512751,f,F
S10T65Wplaying_F_,playing,295.9412747,213.4414077,242.3810851,82.49986705,0.544195503,40.4547837,f,F
S10T66Wrelaxing_F_,relaxing,269.3451415,107.600191,204.5792316,161.7449505,0.669193752,39.7131746,f,F
S10T67Wskiing_F_,skiing,311.2054829,219.4467689,240.6382636,91.75871398,0.762940565,36.30137518,f,F
S10T68Wsneezing_F_,sneezing,254.5651512,201.8375307,224.0560877,52.72762054,0.784837805,36.29554381,f,F
S10T69Wstudying_F_,studying,291.7933963,210.3273295,234.3058366,81.46606686,0.798376973,35.27870393,f,F
S10T6Wseeing_F_,seeing,336.5296089,202.0905872,230.4778289,134.4390217,0.723337152,36.72018284,f,F
S10T70Wtraveling_F_,traveling,312.0458368,219.1956509,266.3989027,92.8501859,0.665875786,42.363041,f,F
S10T71Wvoting_F_,voting,261.2711254,100.7478709,207.8023645,160.5232545,0.629436478,39.59358097,f,F
S10T72Warguing_V_,arguing,282.7726821,202.0812581,236.0456728,80.69142399,0.772682265,41.39609465,f,V
S10T73Warticulating_V_,articulating,297.0399267,116.6223057,208.9065878,180.417621,1.318039938,37.08655383,f,V
S10T74Wbabbling_V_,babbling,243.6073129,191.9733572,215.0961824,51.63395569,0.720170657,39.86189759,f,V
S10T75Wbantering_V_,bantering,256.5796906,106.882459,217.0779299,149.6972316,0.639666667,37.54616176,f,V
S10T76Wchatting_V_,chatting,253.7284265,93.63082942,192.5470141,160.0975971,0.606578483,39.82228912,f,V
S10T77Wcheering_V_,cheering,264.9547531,214.8052433,233.8033694,50.14950987,0.651053037,40.79514193,f,V
S10T78Wcommenting_V_,commenting,277.248368,198.3894837,233.5549453,78.85888435,0.794130403,38.54852977,f,V
S10T79Wconversing_V_,conversing,240.1682815,218.969188,230.6658196,21.19909348,0.764733321,39.00489016,f,V
S10T7Wstaring_F_,staring,259.2522201,207.7935433,227.4508142,51.45867677,0.79866915,37.62968449,f,F
S10T80Wdebating_V_,debating,273.106099,213.1723884,241.4377264,59.93371059,0.694001095,39.9974527,f,V
S10T81Wdiscussing_V_,discussing,313.2538528,219.5482598,249.2160829,93.70559306,0.822083144,37.09278579,f,V
S10T82Wgossiping_V_,gossiping,255.8757563,195.7823135,224.4479298,60.09344282,0.874889908,36.69358755,f,V
S10T83Whollering_V_,hollering,296.8898664,122.2712636,227.0994797,174.6186028,0.689001458,39.98632611,f,V
S10T84Whumming_V_,humming,302.6063398,199.2206013,253.6452688,103.3857385,0.581653762,40.67302009,f,V
S10T85Wlecturing_V_,lecturing,306.9217658,233.8057363,259.1003529,73.11602949,0.718887214,40.12382341,f,V
S10T86Wmentioning_V_,mentioning,278.1143507,200.2646081,229.6742456,77.84974253,0.639351741,38.48969007,f,V
S10T87Wmumbling_V_,mumbling,287.6853446,212.367378,240.3864839,75.31796655,0.657830197,39.41906838,f,V
S10T88Wmurmuring_V_,mumuring,282.7065934,208.042686,241.3619532,74.66390736,0.671301515,40.1681057,f,V
S10T89Wmuttering_V_,muttering,273.0853171,217.9488654,236.0204439,55.13645176,0.657886621,39.91667669,f,V
S10T8Wviewing_F_,viewing,249.7445466,110.4381789,201.1232717,139.3063677,0.567450664,37.47559387,f,F
S10T90Wreciting_V_,reciting,271.2582861,213.5035841,238.4500991,57.75470207,0.762117482,37.87558489,f,V
S10T91Wremarking_V_,remarking,434.0259183,242.7230366,282.2131099,191.3028817,0.754870724,38.50312344,f,V
S10T92Wsaying_V_,saying,248.0202499,106.4352866,211.5728971,141.5849633,0.683970414,37.76255754,f,V
S10T93Wscreaming_V_,screaming,301.2064858,108.2047314,237.5334846,193.0017543,0.805431953,37.15349699,f,V
S10T94Wshouting_V_,shouting,273.1532456,199.5903703,229.3443411,73.56287537,0.692604638,39.40534939,f,V
S10T95Wsinging_V_,singing,316.3185354,214.529189,242.6741214,101.7893465,0.690101631,37.5060799,f,V
S10T96Wspeaking_V_,speaking,341.7393981,222.1860557,252.0629084,119.5533424,0.748991439,33.81377774,f,V
S10T97Wtalking_V_,talking,290.1602492,210.9366551,245.2474532,79.22359401,0.563251549,36.8887507,f,V
S10T98Wtelling_V_,telling,278.8481646,206.3173426,226.8038462,72.53082197,0.577414966,41.10909826,f,V
S10T99Wuttering_V_,uttering,261.6410818,220.1635663,236.8468654,41.4775155,0.659319318,39.21591351,f,V
S10T9Wwatching_F_,watching,275.5381472,216.0001843,240.8326953,59.53796283,0.609302121,38.95374448,f,F
S110T100Wwhispering_V_,whispering,117.0402976,78.30784757,99.5529413,38.73245007,0.687880545,59.56531527,m,V
S110T101Wyelling_V_,yelling,164.1424182,87.94731091,101.0030668,76.19510725,0.674838684,57.54776735,m,V
S110T10Wdancing_P_,dancing,136.9100466,78.7082165,99.2292879,58.20183009,0.772067464,55.09640398,m,P
S110T11Wgalloping_P_,galloping,109.8585175,87.17599479,98.86778482,22.68252271,0.628382546,58.81036533,m,P
S110T12Whiking_P_,hiking,131.1061176,77.30384214,105.4997294,53.80227547,0.52389302,60.28833254,m,P
S110T13Whopping_P_,hopping,129.1749273,95.55888529,105.828771,33.61604201,0.637099143,58.44023113,m,P
S110T14Wjogging_P_,jogging,105.8561774,90.73420215,97.6319033,15.1219753,0.663218591,59.36284587,m,P
S110T15Wkicking_P_,kicking,204.7666299,74.91047174,117.8216864,129.8561582,0.54711656,60.75309566,m,P
S110T16Wmarching_P_,marching,112.0845311,90.53131756,98.92973165,21.55321356,0.721279274,59.8743456,m,P
S110T17Wpacing_P_,pacing,139.5594554,91.74349685,104.5181255,47.81595853,0.728529763,55.36486269,m,P
S110T18Wparading_P_,parading,130.6184507,89.2800826,103.2785031,41.33836811,0.738693178,60.83905915,m,P
S110T19Wpunting_P_,punting,118.0012308,89.42575326,104.8354835,28.57547759,0.538413358,55.68789543,m,P
S110T1Wgazing_F_,gazing,105.332394,95.12778035,100.775646,10.20461369,0.631294369,58.58559201,m,F
S110T20Wrunning_P_,running,113.2615422,89.28712008,100.3653319,23.97442215,0.59210583,60.66000637,m,P
S110T21Wskipping_P_,skipping,138.3770834,73.49160125,100.7785559,64.8854822,0.827213491,57.02012434,m,P
S110T22Wsprinting_P_,sprinting,113.6752865,92.16944203,99.94005484,21.50584443,0.805433775,53.71168623,m,P
S110T23Wstepping_P_,stepping,92.49889395,64.53461482,86.8969575,27.96427912,0.837371375,55.8506086,m,P
S110T24Wstomping_P_,stomping,100.06741,89.30934879,95.84068812,10.75806123,0.680637647,59.00440758,m,P
S110T25Wstriding_P_,striding,110.1307934,93.8190349,100.3714138,16.3117585,0.769170496,59.36556049,m,P
S110T26Wstrolling_P_,strolling,113.4429872,72.37547455,100.5294025,41.0675126,0.940406437,55.36619064,m,P
S110T27Wstrutting_P_,strutting,111.9517679,91.13916032,99.98842339,20.8126076,0.65885589,52.84082279,m,P
S110T28Wtrotting_P_,trotting,127.5830461,93.03917557,105.1746677,34.54387058,0.529713404,59.30265981,m,P
S110T29Wwalking_P_,walking,114.4138959,76.76076708,102.5859845,37.65312883,0.658871087,61.48230565,m,P
S110T2Winspecting_F_,inspecting,129.0015398,79.4481371,102.6564936,49.55340267,0.805451059,56.63719274,m,F
S110T30Wclapping_F_,clapping,127.8814288,94.88154978,106.7607934,32.99987906,0.5804884,60.16240064,m,F
S110T31Wgrasping_F_,grasping,109.1865867,78.38600907,98.71540204,30.80057768,0.866385961,57.95295855,m,F
S110T32Wpointing_F_,pointing,129.0271887,93.95873529,109.1621224,35.06845346,0.684980907,56.78195105,m,F
S110T33Wpunching_F_,punching,124.3315103,61.646991,104.7128562,62.68451935,0.592109363,60.48860544,m,F
S110T34Wscratching_F_,scratching,116.6848995,91.43318084,99.74146179,25.25171864,0.770618107,56.48091224,m,F
S110T35Wsnapping_F_,snapping,140.0538683,91.06423067,101.5873656,48.98963766,0.85042165,58.33349541,m,F
